Cargo Type,Port ID,Port_Name,clean_port_name,Region,Reporting Year,State,Trade Type,Units,Port Ranking,Percent Change,Volume
CONTAINER,1911,"Port Everglades, FL","Port Everglades, FL",Atlantic Coast,2020,Florida,IMPORTS,Container TEUs,16,-1.217287104,"302,291.45"
CONTAINER,1911,"Port Everglades, FL","Port Everglades, FL",Atlantic Coast,2020,Florida,TOTAL,Container TEUs,16,-11.422271401,"623,676.85"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2016,Puerto Rico,EMPTY,Container TEUs,13,-9.080686849,"116,434"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2016,Puerto Rico,EXPORTS,Container TEUs,13,13.361503439,"141,423.01"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2016,Puerto Rico,IMPORTS,Container TEUs,13,0.317619693,"592,573.17"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2016,Puerto Rico,TOTAL,Container TEUs,13,0.819924743,"850,430.18"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2017,Puerto Rico,EMPTY,Container TEUs,15,-49.359036020,"58,963.3"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2017,Puerto Rico,EXPORTS,Container TEUs,15,-14.642999042,"120,714.44"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2017,Puerto Rico,IMPORTS,Container TEUs,15,-2.275332513,"579,090.16"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2017,Puerto Rico,TOTAL,Container TEUs,15,-10.778342791,"758,767.9"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2018,Puerto Rico,EMPTY,Container TEUs,16,-10.595149864,"52,716.05"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2018,Puerto Rico,EXPORTS,Container TEUs,16,-12.190215189,"105,999.09"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2018,Puerto Rico,IMPORTS,Container TEUs,16,1.052480325,"585,184.97"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2018,Puerto Rico,TOTAL,Container TEUs,16,-1.959464811,"743,900.11"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2019,Puerto Rico,EMPTY,Container TEUs,14,159.502845907,"136,799.65"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2019,Puerto Rico,EXPORTS,Container TEUs,14,112.905799474,"225,678.21"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2019,Puerto Rico,IMPORTS,Container TEUs,14,1.737809500,"595,354.37"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2019,Puerto Rico,TOTAL,Container TEUs,14,28.758178299,"957,832.23"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2020,Puerto Rico,EMPTY,Container TEUs,11,24.753535554,"170,662.4"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2020,Puerto Rico,EXPORTS,Container TEUs,11,-11.267685081,"200,249.5"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2020,Puerto Rico,IMPORTS,Container TEUs,11,17.922414847,"702,056.25"
CONTAINER,1913,"San Juan, PR","San Juan, PR",Gulf Coast & Mississippi River,2020,Puerto Rico,TOTAL,Container TEUs,11,12.020468344,"1,072,968.15"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2016,Alabama,EMPTY,Container TEUs,20,0,0
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2016,Alabama,EXPORTS,Container TEUs,20,16.594327648,"117,573.72"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2016,Alabama,IMPORTS,Container TEUs,20,22.771093607,"100,531.11"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2016,Alabama,TOTAL,Container TEUs,20,19.362336845,"218,104.83"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2017,Alabama,EMPTY,Container TEUs,20,0,0
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2017,Alabama,EXPORTS,Container TEUs,20,12.783094726,"132,603.28"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2017,Alabama,IMPORTS,Container TEUs,20,17.093783208,"117,715.68"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2017,Alabama,TOTAL,Container TEUs,20,14.770021370,"250,318.96"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2018,Alabama,EMPTY,Container TEUs,20,0,0
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2018,Alabama,EXPORTS,Container TEUs,20,-3.903251865,"127,427.44"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2018,Alabama,IMPORTS,Container TEUs,20,20.806658892,"142,208.38"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2018,Alabama,TOTAL,Container TEUs,20,7.716898472,"269,635.82"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2019,Alabama,EMPTY,Container TEUs,19,0,0
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2019,Alabama,EXPORTS,Container TEUs,19,4.329726784,"132,944.7"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2019,Alabama,IMPORTS,Container TEUs,19,43.630516008,"204,254.63"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2019,Alabama,TOTAL,Container TEUs,19,25.057319907,"337,199.33"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2020,Alabama,EMPTY,Container TEUs,20,0,0
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2020,Alabama,EXPORTS,Container TEUs,20,-0.209485598,"132,666.2"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2020,Alabama,IMPORTS,Container TEUs,20,8.363971970,"221,338.43"
CONTAINER,2005,"Mobile, AL","Mobile, AL",Gulf Coast & Mississippi River,2020,Alabama,TOTAL,Container TEUs,20,4.983788076,"354,004.63"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2016,Florida,EMPTY,Container TEUs,12,-10.607914554,"90,808.95"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2016,Florida,EXPORTS,Container TEUs,12,2.835251077,"501,464.79"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2016,Florida,IMPORTS,Container TEUs,12,10.753377344,"296,613.05"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2016,Florida,TOTAL,Container TEUs,12,3.716146775,"888,886.79"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2017,Florida,EMPTY,Container TEUs,12,-49.769929065,"45,613.4"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2017,Florida,EXPORTS,Container TEUs,12,-1.654925763,"493,165.92"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2017,Florida,IMPORTS,Container TEUs,12,4.115479747,"308,820.1"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2017,Florida,TOTAL,Container TEUs,12,-4.644840093,"847,599.42"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2018,Florida,EMPTY,Container TEUs,14,-2.921509907,"44,280.8"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2018,Florida,EXPORTS,Container TEUs,14,-6.146239789,"462,854.76"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2018,Florida,IMPORTS,Container TEUs,14,0.909490671,"311,628.79"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2018,Florida,TOTAL,Container TEUs,14,-3.401969058,"818,764.35"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,EMPTY,Container TEUs,11,160.422463009,"115,317.15"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,EXPORTS,Container TEUs,11,6.616622026,"493,480.11"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,IMPORTS,Container TEUs,11,23.279761796,"384,175.23"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,TOTAL,Container TEUs,11,21.276957161,"992,972.49"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,EMPTY,Container TEUs,13,28.225983733,"147,866.55"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,EXPORTS,Container TEUs,13,11.001221508,"547,768.95"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,IMPORTS,Container TEUs,13,-12.979402654,"334,311.58"
CONTAINER,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,TOTAL,Container TEUs,13,3.723626825,"1,029,947.08"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,EMPTY,Container TEUs,43,0,0
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,EXPORTS,Container TEUs,43,-3.546113689,"9,977.19"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,IMPORTS,Container TEUs,43,-10.336404120,"26,376.34"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,TOTAL,Container TEUs,43,-8.569880033,"36,353.53"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,EMPTY,Container TEUs,42,0,0
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,EXPORTS,Container TEUs,42,-10.869192628,"8,892.75"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,IMPORTS,Container TEUs,42,28.846610258,"33,985.02"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,TOTAL,Container TEUs,42,17.946647822,"42,877.77"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,EMPTY,Container TEUs,36,0,0
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,EXPORTS,Container TEUs,36,-39.972674370,"5,338.08"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,IMPORTS,Container TEUs,36,39.705846870,"47,479.06"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,TOTAL,Container TEUs,36,23.180706459,"52,817.14"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,EMPTY,Container TEUs,36,0,0
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,EXPORTS,Container TEUs,36,57.486024938,"8,406.73"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,IMPORTS,Container TEUs,36,18.965118518,"56,483.52"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,TOTAL,Container TEUs,36,22.858318341,"64,890.25"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,EMPTY,Container TEUs,33,0,0
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,EXPORTS,Container TEUs,33,21.999754958,"10,256.19"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,IMPORTS,Container TEUs,33,35.842861776,"76,728.83"
CONTAINER,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,TOTAL,Container TEUs,33,34.049445024,"86,985.02"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,EMPTY,Container TEUs,8,-100,0
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,EXPORTS,Container TEUs,8,1.326110508,"920,322.77"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,IMPORTS,Container TEUs,8,6.356019641,"898,461.62"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,TOTAL,Container TEUs,8,3.746401530,"1,818,784.39"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,EMPTY,Container TEUs,6,0,0
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,EXPORTS,Container TEUs,6,2.478384839,"943,131.91"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,IMPORTS,Container TEUs,6,19.419689847,"1,072,940.08"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,TOTAL,Container TEUs,6,10.847223073,"2,016,071.99"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,EMPTY,Container TEUs,5,0,0
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,EXPORTS,Container TEUs,5,10.512391634,"1,042,277.63"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,IMPORTS,Container TEUs,5,12.715307457,"1,209,367.71"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,TOTAL,Container TEUs,5,11.684768757,"2,251,645.34"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,EMPTY,Container TEUs,5,0,0
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,EXPORTS,Container TEUs,5,16.741457840,"1,216,770.1"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,IMPORTS,Container TEUs,5,1.762617757,"1,230,684.24"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,TOTAL,Container TEUs,5,8.696262974,"2,447,454.34"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,EMPTY,Container TEUs,5,0,0
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,EXPORTS,Container TEUs,5,-2.651113797,"1,184,512.14"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,IMPORTS,Container TEUs,5,9.125816871,"1,342,994.23"
CONTAINER,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,TOTAL,Container TEUs,5,3.270828333,"2,527,506.37"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,EMPTY,Container TEUs,28,0,0
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,EXPORTS,Container TEUs,28,-8.003189048,"45,290.95"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,IMPORTS,Container TEUs,28,20.348934107,"79,431.5"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,TOTAL,Container TEUs,28,8.235950083,"124,722.45"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,EMPTY,Container TEUs,24,0,0
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,EXPORTS,Container TEUs,24,20.677464262,"54,655.97"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,IMPORTS,Container TEUs,24,14.297489031,"90,788.21"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,TOTAL,Container TEUs,24,16.614274335,"145,444.18"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,EMPTY,Container TEUs,24,0,0
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,EXPORTS,Container TEUs,24,45.843317757,"79,712.08"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,IMPORTS,Container TEUs,24,-12.500665009,"79,439.08"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,TOTAL,Container TEUs,24,9.424220344,"159,151.16"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,EMPTY,Container TEUs,25,0,0
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,EXPORTS,Container TEUs,25,-6.853892158,"74,248.7"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,IMPORTS,Container TEUs,25,3.213921913,"81,992.19"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,TOTAL,Container TEUs,25,-1.828620036,"156,240.89"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,EMPTY,Container TEUs,25,0,0
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,EXPORTS,Container TEUs,25,-21.240425758,"58,477.96"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,IMPORTS,Container TEUs,25,-3.576816280,"79,059.48"
CONTAINER,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,TOTAL,Container TEUs,25,-11.970905952,"137,537.44"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2016,Florida,EMPTY,Container TEUs,14,0,0
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2016,Florida,EXPORTS,Container TEUs,14,0.864983804,"361,217.68"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2016,Florida,IMPORTS,Container TEUs,14,2.387998333,"417,599.69"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2016,Florida,TOTAL,Container TEUs,14,1.675940625,"778,817.37"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2017,Florida,EMPTY,Container TEUs,14,0,0
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2017,Florida,EXPORTS,Container TEUs,14,-3.104726214,"350,002.86"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2017,Florida,IMPORTS,Container TEUs,14,-0.426413152,"415,818.99"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2017,Florida,TOTAL,Container TEUs,14,-1.668622260,"765,821.85"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2018,Florida,EMPTY,Container TEUs,12,0,0
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2018,Florida,EXPORTS,Container TEUs,12,-0.807787685,"347,175.58"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2018,Florida,IMPORTS,Container TEUs,12,9.801122840,"456,573.92"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2018,Florida,TOTAL,Container TEUs,12,4.952542161,"803,749.5"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,EMPTY,Container TEUs,13,0,0
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,EXPORTS,Container TEUs,13,-1.606872811,"341,596.91"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,IMPORTS,Container TEUs,13,7.277732815,"489,802.15"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,TOTAL,Container TEUs,13,3.440071813,"831,399.06"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,EMPTY,Container TEUs,14,0,0
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,EXPORTS,Container TEUs,14,-13.532165733,"295,371.45"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,IMPORTS,Container TEUs,14,2.949470516,"504,248.72"
CONTAINER,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,TOTAL,Container TEUs,14,-3.822338938,"799,620.17"
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,EMPTY,Container TEUs,17,0,0
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,EXPORTS,Container TEUs,17,4.212557939,"261,254.63"
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,IMPORTS,Container TEUs,17,-2.689491761,"111,911.95"
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,TOTAL,Container TEUs,17,2.042001756,"373,166.58"
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,EMPTY,Container TEUs,17,0,0
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,EXPORTS,Container TEUs,17,13.436190585,"296,357.3"
CONTAINER,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,IMPORTS,Container TEUs,17,-1.713668648,"109,994.15"
